year,fipscode,county,state,dem_twoway_share,dem_votes,rep_votes,other_votes
2010,48005,Angelina,Texas,0.365933949,6892,11942,471
2010,48007,Aransas,Texas,0.281505728,1892,4829,174
2010,48009,Archer,Texas,0.241813602,672,2107,86
2010,48011,Armstrong,Texas,0.212933754,135,499,27
2010,48013,Atascosa,Texas,0.454924057,3714,4450,266
2010,48015,Austin,Texas,0.299667695,2525,5901,249
2010,48017,Bailey,Texas,0.229305423,241,810,56
2010,48019,Bandera,Texas,0.257549679,1646,4745,338
2010,48021,Bastrop,Texas,0.476711264,8587,9426,960
2010,48023,Baylor,Texas,0.314471243,339,739,42
2010,48025,Bee,Texas,0.465929361,2612,2994,144
2010,48027,Bell,Texas,0.394668445,17159,26318,3001
2010,48029,Bexar,Texas,0.502865737,148452,146760,8850
2010,48031,Blanco,Texas,0.316706255,1200,2589,177
2010,48033,Borden,Texas,0.234920635,74,241,19
2010,48035,Bosque,Texas,0.346378608,1956,3691,251
2010,48037,Bowie,Texas,0.373375451,8274,13886,488
2010,48039,Brazoria,Texas,0.369859032,25450,43360,1806
2010,48041,Brazos,Texas,0.348448361,12733,23809,1153
2010,48043,Brewster,Texas,0.499809958,1315,1316,108
2010,48045,Briscoe,Texas,0.312910284,143,314,28
2010,48047,Brooks,Texas,0.782608696,936,260,8
2010,48049,Brown,Texas,0.215199647,1951,7115,359
2010,48051,Burleson,Texas,0.309642372,1368,3050,103
2010,48053,Burnet,Texas,0.283939969,3292,8302,477
2010,48055,Caldwell,Texas,0.492325113,3913,4035,346
2010,48057,Calhoun,Texas,0.420886788,1870,2573,110
2010,48059,Callahan,Texas,0.216647332,747,2701,108
2010,48061,Cameron,Texas,0.583988457,23474,16722,768
2010,48063,Camp,Texas,0.445221445,1337,1666,87
2010,48065,Carson,Texas,0.245730028,446,1369,92
2010,48067,Cass,Texas,0.377174374,2667,4404,183
2010,48069,Castro,Texas,0.38176427,515,834,44
2010,48071,Chambers,Texas,0.263092399,2537,7106,270
2010,48073,Cherokee,Texas,0.338210215,3768,7373,378
2010,48075,Childress,Texas,0.274601687,293,774,36
2010,48077,Clay,Texas,0.281492537,943,2407,104
2010,48079,Cochran,Texas,0.29250457,160,387,23
2010,48081,Coke,Texas,0.24691358,260,793,35
2010,48083,Coleman,Texas,0.24177116,617,1935,89
2010,48085,Collin,Texas,0.340823257,51890,100359,4419
2010,48087,Collingsworth,Texas,0.32133995,259,547,31
2010,48089,Colorado,Texas,0.369775447,2256,3845,147
2010,48091,Comal,Texas,0.249224094,8271,24916,1394
2010,48093,Comanche,Texas,0.357142857,1250,2250,144
2010,48095,Concho,Texas,0.322155689,269,566,36
2010,48097,Cooke,Texas,0.291261037,2573,6261,392
2010,48099,Coryell,Texas,0.344578313,3146,5984,480
2010,48101,Cottle,Texas,0.27970297,113,291,30
2010,48103,Crane,Texas,0.234993614,184,599,28
2010,48105,Crockett,Texas,0.328976035,302,616,31
2010,48107,Crosby,Texas,0.3764292,428,709,39
2010,48109,Culberson,Texas,0.545710267,388,323,22
2010,48111,Dallam,Texas,0.222095672,195,683,52
2010,48113,Dallas,Texas,0.564812607,234478,180665,9368
2010,48115,Dawson,Texas,0.351351351,988,1824,143
2010,48119,Delta,Texas,0.425531915,640,864,51
2010,48121,Denton,Texas,0.339695108,43073,83726,4344
2010,48123,DeWitt,Texas,0.280054645,1230,3162,162
2010,48125,Dickens,Texas,0.290012034,241,590,46
2010,48127,Dimmit,Texas,0.690890481,1350,604,28
2010,48129,Donley,Texas,0.298922801,333,781,44
2010,48131,Duval,Texas,0.749915283,2213,738,59
2010,48133,Eastland,Texas,0.236561686,999,3224,169
2010,48135,Ector,Texas,0.236501821,4481,14466,638
2010,48137,Edwards,Texas,0.396963124,366,556,19
2010,48139,Ellis,Texas,0.311532364,9236,20411,1364
2010,48143,Erath,Texas,0.284776119,2385,5990,320
2010,48145,Falls,Texas,0.511333685,1940,1854,178
2010,48147,Fannin,Texas,0.36854793,2599,4453,270
2010,48149,Fayette,Texas,0.325288832,2534,5256,248
2010,48151,Fisher,Texas,0.469450889,607,686,40
2010,48153,Floyd,Texas,0.315261044,471,1023,36
2010,48155,Foard,Texas,0.508305648,153,148,14
2010,48159,Franklin,Texas,0.332019406,1095,2203,119
2010,48161,Freestone,Texas,0.31969728,1563,3326,125
2010,48163,Frio,Texas,0.541463415,1110,940,45
2010,48165,Gaines,Texas,0.21537808,507,1847,78
2010,48167,Galveston,Texas,0.420087019,31186,43051,1654
2010,48169,Garza,Texas,0.261344538,311,879,61
2010,48171,Gillespie,Texas,0.224950232,2034,7008,406
2010,48173,Glasscock,Texas,0.123287671,45,320,27
2010,48175,Goliad,Texas,0.417577967,1031,1438,130
2010,48177,Gonzales,Texas,0.401719422,2056,3062,156
2010,48179,Gray,Texas,0.16861105,766,3777,156
2010,48181,Grayson,Texas,0.297979217,7771,18308,824
2010,48183,Gregg,Texas,0.30591973,7607,17259,543
2010,48185,Grimes,Texas,0.3832295,2276,3663,206
2010,48187,Guadalupe,Texas,0.323546462,9488,19837,1061
2010,48189,Hale,Texas,0.320567618,1875,3974,223
2010,48191,Hall,Texas,0.293640054,217,522,23
2010,48193,Hamilton,Texas,0.342643588,871,1671,114
2010,48195,Hansford,Texas,0.126454616,163,1126,35
2010,48197,Hardeman,Texas,0.321507761,290,612,20
2010,48199,Hardin,Texas,0.250123196,3553,10652,301
2010,48201,Harris,Texas,0.510597471,395952,379516,12766
2010,48203,Harrison,Texas,0.380862597,6464,10508,392
2010,48205,Hartley,Texas,0.194272446,251,1041,41
2010,48207,Haskell,Texas,0.308707124,117,262,12
2010,48209,Hays,Texas,0.458157116,17333,20499,1776
2010,48211,Hemphill,Texas,0.272380952,286,764,51
2010,48213,Henderson,Texas,0.325536915,5957,12342,573
2010,48215,Hidalgo,Texas,0.677901479,48895,23232,1039
2010,48217,Hill,Texas,0.369122076,3187,5447,336
2010,48219,Hockley,Texas,0.237895257,963,3085,185
2010,48221,Hood,Texas,0.256021756,3954,11490,597
2010,48223,Hopkins,Texas,0.363095238,3111,5457,229
2010,48225,Houston,Texas,0.354173707,2096,3822,182
2010,48227,Howard,Texas,0.294833884,1695,4054,239
2010,48229,Hudspeth,Texas,0.423312883,276,376,19
2010,48231,Hunt,Texas,0.320377535,5465,11593,748
2010,48233,Hutchinson,Texas,0.18521416,947,4166,198
2010,48235,Irion,Texas,0.243243243,153,476,18
2010,48237,Jack,Texas,0.228475228,475,1604,75
2010,48239,Jackson,Texas,0.378711485,1352,2218,95
2010,48241,Jasper,Texas,0.31008974,2557,5689,162
2010,48245,Jefferson,Texas,0.488244963,26437,27710,754
2010,48251,Johnson,Texas,0.295027587,8716,20827,1348
2010,48253,Jones,Texas,0.341417408,1267,2444,144
2010,48255,Karnes,Texas,0.411764706,1211,1730,79
2010,48257,Kaufman,Texas,0.328786235,6363,12990,583
2010,48259,Kendall,Texas,0.217097863,2702,9744,425
2010,48261,Kenedy,Texas,0.446700508,88,109,2
2010,48263,Kent,Texas,0.348275862,101,189,10
2010,48265,Kerr,Texas,0.245513866,3913,12025,548
2010,48267,Kimble,Texas,0.181461115,231,1042,55
2010,48269,King,Texas,0.198275862,23,93,2
2010,48271,Kinney,Texas,0.4093702,533,769,52
2010,48273,Kleberg,Texas,0.518028628,2859,2660,128
2010,48275,Knox,Texas,0.363213038,312,547,26
2010,48277,Lamar,Texas,0.369222825,4290,7329,314
2010,48279,Lamb,Texas,0.283199388,740,1873,92
2010,48281,Lampasas,Texas,0.262166737,1239,3487,245
2010,48283,La Salle,Texas,0.582159624,744,534,23
2010,48285,Lavaca,Texas,0.302847145,1904,4383,159
2010,48287,Lee,Texas,0.364458568,1491,2600,191
2010,48289,Leon,Texas,0.222312704,1092,3820,120
2010,48291,Liberty,Texas,0.346539047,5467,10309,358
2010,48293,Limestone,Texas,0.407414272,2198,3197,177
2010,48295,Lipscomb,Texas,0.232419547,195,644,30
2010,48299,Llano,Texas,0.256106071,1835,5330,263
2010,48301,Loving,Texas,0.19047619,12,51,5
2010,48303,Lubbock,Texas,0.30869523,15887,35578,2210
2010,48305,Lynn,Texas,0.304383117,375,857,64
2010,48313,Madison,Texas,0.334636689,1027,2042,97
2010,48315,Marion,Texas,0.431984586,1121,1474,110
2010,48317,Martin,Texas,0.242718447,275,858,50
2010,48319,Mason,Texas,0.263157895,355,994,64
2010,48321,Matagorda,Texas,0.41189822,3448,4923,229
2010,48323,Maverick,Texas,0.732582989,5142,1877,136
2010,48307,McCulloch,Texas,0.268907563,544,1479,61
2010,48309,McLennan,Texas,0.423142701,22515,30694,1547
2010,48311,McMullen,Texas,0.265306122,78,216,14
2010,48325,Medina,Texas,0.335804786,3578,7077,388
2010,48327,Menard,Texas,0.273049645,154,410,21
2010,48329,Midland,Texas,0.188689747,5085,21864,914
2010,48331,Milam,Texas,0.440492713,2539,3225,225
2010,48333,Mills,Texas,0.292993631,460,1110,80
2010,48335,Mitchell,Texas,0.375968992,582,966,36
2010,48337,Montague,Texas,0.270741521,1413,3806,229
2010,48339,Montgomery,Texas,0.23121939,25919,86178,2463
2010,48341,Moore,Texas,0.207733813,693,2643,154
2010,48343,Morris,Texas,0.487753883,1633,1715,86
2010,48345,Motley,Texas,0.226907631,113,385,36
2010,48347,Nacogdoches,Texas,0.356566685,4553,8216,346
2010,48349,Navarro,Texas,0.363808921,3450,6033,297
2010,48351,Newton,Texas,0.380182927,1247,2033,67
2010,48353,Nolan,Texas,0.369871219,1235,2104,147
2010,48355,Nueces,Texas,0.461397363,27921,32593,1358
2010,48357,Ochiltree,Texas,0.100696304,188,1679,28
2010,48359,Oldham,Texas,0.210526316,140,525,29
2010,48361,Orange,Texas,0.317378734,5928,12750,429
2010,48365,Panola,Texas,0.315491184,2004,4348,118
2010,48367,Parker,Texas,0.239997257,7000,22167,1258
2010,48369,Parmer,Texas,0.200371058,324,1293,51
2010,48371,Pecos,Texas,0.43919975,1405,1794,97
2010,48373,Polk,Texas,0.344734252,4203,7989,363
2010,48375,Potter,Texas,0.307291327,4716,10631,667
2010,48377,Presidio,Texas,0.721508141,842,325,25
2010,48379,Rains,Texas,0.31066867,827,1835,53
2010,48381,Randall,Texas,0.210474775,6233,23381,1171
2010,48383,Reagan,Texas,0.216634429,112,405,15
2010,48385,Real,Texas,0.243492863,290,901,54
2010,48389,Reeves,Texas,0.604489578,1131,740,42
2010,48391,Refugio,Texas,0.366066241,630,1091,41
2010,48393,Roberts,Texas,0.160714286,54,282,17
2010,48395,Robertson,Texas,0.449565936,2175,2663,132
2010,48397,Rockwall,Texas,0.257737606,4705,13550,555
2010,48399,Runnels,Texas,0.220030936,569,2017,67
2010,48401,Rusk,Texas,0.310571185,3643,8087,324
2010,48403,Sabine,Texas,0.289160214,971,2387,76
2010,48413,Schleicher,Texas,0.245006658,184,567,21
2010,48415,Scurry,Texas,0.266565809,881,2424,157
2010,48417,Shackelford,Texas,0.188976378,192,824,35
2010,48419,Shelby,Texas,0.351766784,1991,3669,109
2010,48421,Sherman,Texas,0.221020093,143,504,15
2010,48423,Smith,Texas,0.291618532,14641,35565,1457
2010,48425,Somervell,Texas,0.338727889,900,1757,85
2010,48427,Starr,Texas,0.801186944,2970,737,21
2010,48429,Stephens,Texas,0.232744108,553,1823,92
2010,48431,Sterling,Texas,0.188010899,69,298,17
2010,48433,Stonewall,Texas,0.422807018,241,329,30
2010,48435,Sutton,Texas,0.28935796,329,808,23
2010,48437,Swisher,Texas,0.445423729,657,818,71
2010,48439,Tarrant,Texas,0.422559537,142392,194583,10514
2010,48441,Taylor,Texas,0.257151693,6652,19216,920
2010,48443,Terrell,Texas,0.467272727,257,293,27
2010,48445,Terry,Texas,0.32535497,802,1663,105
2010,48447,Throckmorton,Texas,0.242245199,164,513,20
2010,48449,Titus,Texas,0.413894325,2538,3594,178
2010,48453,Travis,Texas,0.619284415,142345,87509,8294
2010,48455,Trinity,Texas,0.516456815,2338,2189,145
2010,48457,Tyler,Texas,0.363838459,1964,3434,164
2010,48459,Upshur,Texas,0.30800212,2906,6529,444
2010,48461,Upton,Texas,0.283544304,224,566,41
2010,48463,Uvalde,Texas,0.475300401,2848,3144,130
2010,48469,Victoria,Texas,0.332837565,6266,12560,637
2010,48471,Walker,Texas,0.440550785,5695,7232,462
2010,48473,Waller,Texas,0.423485445,4306,5862,262
2010,48475,Ward,Texas,0.374803768,955,1593,125
2010,48477,Washington,Texas,0.328006973,3387,6939,251
2010,48479,Webb,Texas,0.767184493,22322,6774,411
2010,48481,Wharton,Texas,0.461095693,4486,5243,214
2010,48483,Wheeler,Texas,0.215003349,321,1172,48
2010,48485,Wichita,Texas,0.291985583,7210,17483,797
2010,48487,Wilbarger,Texas,0.32300224,865,1813,86
2010,48489,Willacy,Texas,0.626757734,1560,929,38
2010,48491,Williamson,Texas,0.386365048,37319,59271,4551
2010,48493,Wilson,Texas,0.359152323,3881,6925,495
2010,48495,Winkler,Texas,0.239190432,260,827,45
2010,48497,Wise,Texas,0.256977226,3103,8972,657
2010,48499,Wood,Texas,0.256694215,3106,8994,422
2010,48501,Yoakum,Texas,0.235884567,376,1218,85
2010,48503,Young,Texas,0.231430208,1212,4025,136
2010,48505,Zapata,Texas,0.738738739,902,319,12
2010,48507,Zavala,Texas,0.78470255,1939,532,42
2010,49001,Beaver,Utah,0.227144204,482,1640,95
2010,49003,Box Elder,Utah,0.183908046,2240,9940,580
2010,49005,Cache,Utah,0.256927829,5906,17081,1553
2010,49007,Carbon,Utah,0.423198109,2149,2929,237
2010,49009,Daggett,Utah,0.275641026,129,339,23
2010,49011,Davis,Utah,0.260348438,17529,49800,2588
2010,49013,Duchesne,Utah,0.151515152,675,3780,187
2010,49015,Emery,Utah,0.213520198,777,2862,150
2010,49017,Garfield,Utah,0.193004372,309,1292,55
2010,49019,Grand,Utah,0.483280757,1532,1638,171
2010,49021,Iron,Utah,0.193027632,1949,8148,791
2010,49023,Juab,Utah,0.220938897,593,2091,153
2010,49025,Kane,Utah,0.231569818,534,1772,127
2010,49027,Millard,Utah,0.188296489,724,3121,322
2010,49029,Morgan,Utah,0.195501158,591,2432,140
2010,49031,Piute,Utah,0.154411765,84,460,27
2010,49033,Rich,Utah,0.199737188,152,609,18
2010,49035,Salt Lake,Utah,0.471955407,115319,129024,8541
2010,49037,San Juan,Utah,0.401528662,1576,2349,173
2010,49039,Sanpete,Utah,0.194518126,1100,4555,386
2010,49041,Sevier,Utah,0.168146214,966,4779,251
2010,49043,Summit,Utah,0.545086028,6051,5050,351
2010,49045,Tooele,Utah,0.303393388,3469,7965,526
2010,49047,Uintah,Utah,0.139046538,980,6068,351
2010,49049,Utah,Utah,0.157537125,15372,82205,4163
2010,49051,Wasatch,Utah,0.302695463,1808,4165,222
2010,49053,Washington,Utah,0.206993964,6961,26668,1768
2010,49055,Wayne,Utah,0.231884058,256,848,34
2010,49057,Weber,Utah,0.344999312,15033,28541,1927
2010,55001,Adams,Wisconsin,0.468066988,3298,3748,124
2010,55003,Ashland,Wisconsin,0.624297155,3664,2205,80
2010,55005,Barron,Wisconsin,0.442883403,6746,8486,288
2010,55007,Bayfield,Wisconsin,0.585642317,4185,2961,96
2010,55009,Brown,Wisconsin,0.431023004,37549,49567,1274
2010,55011,Buffalo,Wisconsin,0.454431438,2174,2610,95
2010,55013,Burnett,Wisconsin,0.423433875,2555,3479,85
2010,55015,Calumet,Wisconsin,0.387824559,7065,11152,288
2010,55017,Chippewa,Wisconsin,0.423792002,8753,11901,504
2010,55019,Clark,Wisconsin,0.376419898,3844,6368,293
2010,55021,Columbia,Wisconsin,0.475205239,10014,11059,312
2010,55023,Crawford,Wisconsin,0.523061155,3062,2792,107
2010,55025,Dane,Wisconsin,0.686891166,149699,68238,2336
2010,55027,Dodge,Wisconsin,0.330163486,10138,20568,427
2010,55029,Door,Wisconsin,0.492198374,6719,6932,219
2010,55031,Douglas,Wisconsin,0.581829122,8703,6255,235
2010,55033,Dunn,Wisconsin,0.450580957,5972,7282,304
2010,55035,Eau Claire,Wisconsin,0.505977188,18454,18018,661
2010,55037,Florence,Wisconsin,0.338308458,612,1197,24
2010,55039,Fond du Lac,Wisconsin,0.350047934,13145,24407,405
2010,55041,Forest,Wisconsin,0.466467958,1565,1790,45
2010,55043,Grant,Wisconsin,0.46793129,7573,8611,310
2010,55045,Green,Wisconsin,0.506791171,6567,6391,229
2010,55047,Green Lake,Wisconsin,0.335111111,2262,4488,232
2010,55049,Iowa,Wisconsin,0.551235929,4750,3867,129
2010,55051,Iron,Wisconsin,0.46020202,1139,1336,28
2010,55053,Jackson,Wisconsin,0.484278622,3219,3428,129
2010,55055,Jefferson,Wisconsin,0.383369817,11909,19155,466
2010,55057,Juneau,Wisconsin,0.427226463,3358,4502,128
2010,55059,Kenosha,Wisconsin,0.481175694,23312,25136,562
2010,55061,Kewaunee,Wisconsin,0.422241858,3345,4577,152
2010,55063,La Crosse,Wisconsin,0.498610876,20639,20754,684
2010,55065,Lafayette,Wisconsin,0.467225055,2566,2926,102
2010,55067,Langlade,Wisconsin,0.38064962,2754,4481,90
2010,55069,Lincoln,Wisconsin,0.439989163,4872,6201,258
2010,55071,Manitowoc,Wisconsin,0.392564461,11784,18234,357
2010,55073,Marathon,Wisconsin,0.41257416,20028,28516,970
2010,55075,Marinette,Wisconsin,0.426998397,6127,8222,207
2010,55077,Marquette,Wisconsin,0.406340549,2384,3483,133
2010,55078,Menominee,Wisconsin,0.779255319,586,166,0
2010,55079,Milwaukee,Wisconsin,0.620102557,209932,128612,2473
2010,55081,Monroe,Wisconsin,0.407157961,5199,7570,320
2010,55083,Oconto,Wisconsin,0.398194064,5380,8131,189
2010,55085,Oneida,Wisconsin,0.435275185,6762,8773,331
2010,55087,Outagamie,Wisconsin,0.454012988,29223,35143,893
2010,55089,Ozaukee,Wisconsin,0.306944702,13233,29879,269
2010,55091,Pepin,Wisconsin,0.46079258,1093,1279,35
2010,55093,Pierce,Wisconsin,0.456049877,5925,7067,316
2010,55095,Polk,Wisconsin,0.394134576,5752,8842,298
2010,55097,Portage,Wisconsin,0.530615989,14463,12794,420
2010,55099,Price,Wisconsin,0.465320742,2858,3284,148
2010,55101,Racine,Wisconsin,0.434299892,31333,40813,645
2010,55103,Richland,Wisconsin,0.465335282,2866,3293,87
2010,55105,Rock,Wisconsin,0.535238207,27424,23813,976
2010,55107,Rusk,Wisconsin,0.416107383,2170,3045,187
2010,55111,Sauk,Wisconsin,0.493045674,10741,11044,381
2010,55113,Sawyer,Wisconsin,0.413029925,2650,3766,81
2010,55115,Shawano,Wisconsin,0.387773852,5487,8663,223
2010,55117,Sheboygan,Wisconsin,0.360523535,16720,29657,497
2010,55109,St. Croix,Wisconsin,0.373873385,10329,17298,510
2010,55119,Taylor,Wisconsin,0.360072926,2370,4212,193
2010,55121,Trempealeau,Wisconsin,0.501526562,4928,4898,195
2010,55123,Vernon,Wisconsin,0.492396679,5278,5441,211
2010,55125,Vilas,Wisconsin,0.363908179,3773,6595,171
2010,55127,Walworth,Wisconsin,0.343033841,11870,22733,516
2010,55129,Washburn,Wisconsin,0.457046258,2974,3533,105
2010,55131,Washington,Wisconsin,0.244042531,14276,44222,475
2010,55133,Waukesha,Wisconsin,0.281293381,52684,134608,986
2010,55135,Waupaca,Wisconsin,0.400271678,7072,10596,256
2010,55137,Waushara,Wisconsin,0.388087922,3284,5178,152
2010,55139,Winnebago,Wisconsin,0.450959541,27141,33044,1056
2010,55141,Wood,Wisconsin,0.434843936,12023,15626,625
2010,56001,Albany,Wyoming,0.405743054,4352,6374,729
2010,56003,Big Horn,Wyoming,0.160052219,613,3217,518
2010,56005,Campbell,Wyoming,0.145322322,1179,6934,3161
2010,56007,Carbon,Wyoming,0.267320662,1308,3585,303
2010,56009,Converse,Wyoming,0.192026243,761,3202,979
2010,56011,Crook,Wyoming,0.159277504,388,2048,701
2010,56013,Fremont,Wyoming,0.28251998,3323,8439,1876
2010,56015,Goshen,Wyoming,0.203602371,893,3493,485
2010,56017,Hot Springs,Wyoming,0.200801202,401,1596,223
2010,56019,Johnson,Wyoming,0.17090479,578,2804,415
2010,56021,Laramie,Wyoming,0.279798733,7507,19323,3054
2010,56023,Lincoln,Wyoming,0.178440607,1023,4710,849
2010,56025,Natrona,Wyoming,0.276466072,5761,15077,2299
2010,56027,Niobrara,Wyoming,0.141391106,124,753,275
2010,56029,Park,Wyoming,0.179061728,1813,8312,1353
2010,56031,Platte,Wyoming,0.282107232,905,2303,619
2010,56033,Sheridan,Wyoming,0.23434992,2336,7632,716
2010,56035,Sublette,Wyoming,0.183504472,554,2465,432
2010,56037,Sweetwater,Wyoming,0.300595745,3532,8218,800
2010,56039,Teton,Wyoming,0.466658599,3856,4407,285
2010,56041,Uinta,Wyoming,0.194148456,1075,4462,516
2010,56043,Washakie,Wyoming,0.188268685,597,2574,244
2010,56045,Weston,Wyoming,0.163126977,361,1852,611
2014,1001,Autauga,Alabama,0.27842688,3646,9449,27
2014,1003,Baldwin,Alabama,0.182805234,8452,37783,64
2014,1005,Barbour,Alabama,0.540097475,3657,3114,3
2014,1007,Bibb,Alabama,0.279583078,1368,3525,7
2014,1009,Blount,Alabama,0.152805049,2179,12081,27
2014,1011,Bullock,Alabama,0.765904105,2444,747,2
2014,1013,Butler,Alabama,0.465707028,2750,3155,7
2014,1015,Calhoun,Alabama,0.339403665,9095,17702,32
2014,1017,Chambers,Alabama,0.441479685,3640,4605,6
2014,1019,Cherokee,Alabama,0.271696468,1869,5010,4
2014,1021,Chilton,Alabama,0.211518325,2424,9036,16
2014,1023,Choctaw,Alabama,0.450115473,1949,2381,2
2014,1025,Clarke,Alabama,0.413833529,3530,5000,0
2014,1027,Clay,Alabama,0.275636691,1223,3214,3
2014,1029,Cleburne,Alabama,0.186427457,717,3129,4
2014,1031,Coffee,Alabama,0.219434307,2405,8555,10
2014,1033,Colbert,Alabama,0.390491385,6119,9551,41
2014,1035,Conecuh,Alabama,0.496926012,2344,2373,2
2014,1037,Coosa,Alabama,0.411305027,1579,2260,2
2014,1039,Covington,Alabama,0.224029249,1777,6155,5
2014,1041,Crenshaw,Alabama,0.374126614,1767,2956,6
2014,1043,Cullman,Alabama,0.1821316,3698,16606,33
2014,1045,Dale,Alabama,0.254810762,2794,8171,5
2014,1047,Dallas,Alabama,0.672605791,8456,4116,18
2014,1049,DeKalb,Alabama,0.226236559,3682,12593,26
2014,1051,Elmore,Alabama,0.267664613,5561,15215,39
2014,1053,Escambia,Alabama,0.335212825,3032,6013,9
2014,1055,Etowah,Alabama,0.336849667,8909,17539,23
2014,1057,Fayette,Alabama,0.288481291,1966,4849,9
2014,1059,Franklin,Alabama,0.345843795,2617,4950,12
2014,1061,Geneva,Alabama,0.166121559,1219,6119,5
2014,1063,Greene,Alabama,0.841531664,2857,538,0
2014,1065,Hale,Alabama,0.612765957,3168,2002,2
2014,1067,Henry,Alabama,0.348132212,1780,3333,3
2014,1069,Houston,Alabama,0.265588522,6257,17302,31
2014,1071,Jackson,Alabama,0.281413157,3234,8258,34
2014,1073,Jefferson,Alabama,0.499150664,82865,83147,259
2014,1075,Lamar,Alabama,0.283477077,1249,3157,2
2014,1077,Lauderdale,Alabama,0.320122345,7431,15782,89
2014,1079,Lawrence,Alabama,0.35998691,3300,5867,25
2014,1081,Lee,Alabama,0.383269071,10139,16315,49
2014,1083,Limestone,Alabama,0.234277003,5379,17581,67
2014,1085,Lowndes,Alabama,0.727040223,3127,1174,6
2014,1087,Macon,Alabama,0.853507687,4830,829,3
2014,1089,Madison,Alabama,0.302139533,26097,60277,720
2014,1091,Marengo,Alabama,0.544113393,3762,3152,4
2014,1093,Marion,Alabama,0.257230392,2099,6061,12
2014,1095,Marshall,Alabama,0.168361184,3345,16523,37
2014,1097,Mobile,Alabama,0.417255588,34835,48651,82
2014,1099,Monroe,Alabama,0.424342105,2580,3500,3
2014,1101,Montgomery,Alabama,0.583556325,33366,23811,125
2014,1103,Morgan,Alabama,0.230230643,6708,22428,76
2014,1105,Perry,Alabama,0.73240612,2633,962,1
2014,1107,Pickens,Alabama,0.417148521,2525,3528,2
2014,1109,Pike,Alabama,0.417549995,3821,5330,13
2014,1111,Randolph,Alabama,0.319873185,1917,4076,11
2014,1113,Russell,Alabama,0.517286367,4758,4440,4
2014,1117,Shelby,Alabama,0.203946979,10324,40297,26
2014,1115,St. Clair,Alabama,0.181144885,3522,15921,95
2014,1119,Sumter,Alabama,0.746868979,3101,1051,4
2014,1121,Talladega,Alabama,0.410004164,7877,11335,19
2014,1123,Tallapoosa,Alabama,0.335547621,4041,8002,10
2014,1125,Tuscaloosa,Alabama,0.403993892,17196,25369,88
2014,1127,Walker,Alabama,0.278314877,4750,12317,30
2014,1129,Washington,Alabama,0.348051948,1742,3263,1
2014,1131,Wilcox,Alabama,0.683802817,2913,1347,4
2014,1133,Winston,Alabama,0.206257414,1391,5353,9
2014,4001,Apache,Arizona,0.697885041,13562,5871,467
2014,4003,Cochise,Arizona,0.36975939,12709,21662,479
2014,4005,Coconino,Arizona,0.581807714,20212,14528,549
2014,4007,Gila,Arizona,0.353427976,5253,9610,207
2014,4009,Graham,Arizona,0.277954809,1919,4985,93
2014,4011,Greenlee,Arizona,0.443200895,792,995,30
2014,4012,La Paz,Arizona,0.261595547,846,2388,55
2014,4013,Maricopa,Arizona,0.425055663,346879,469200,9233
2014,4015,Mohave,Arizona,0.243357984,10662,33150,621
2014,4017,Navajo,Arizona,0.471961708,12128,13569,576
2014,4019,Pima,Arizona,0.525718561,136302,122966,2499
2014,4021,Pinal,Arizona,0.387447364,26131,41313,1063
2014,4023,Santa Cruz,Arizona,0.64698688,5819,3175,91
2014,4025,Yavapai,Arizona,0.331495658,23210,46806,851
2014,4027,Yuma,Arizona,0.414229904,10497,14844,282
2014,5001,Arkansas,Arkansas,0.46404967,2317,2676,103
2014,5003,Ashley,Arkansas,0.503271181,3077,3037,132
2014,5005,Baxter,Arkansas,0.325657437,4681,9693,577
2014,5007,Benton,Arkansas,0.282275747,17122,43535,2284
2014,5009,Boone,Arkansas,0.296752627,3107,7363,512
2014,5011,Bradley,Arkansas,0.524142757,1498,1360,48
2014,5013,Calhoun,Arkansas,0.461922597,740,862,43
2014,5015,Carroll,Arkansas,0.400388098,3095,4635,357
2014,5017,Chicot,Arkansas,0.704131754,2437,1024,42
2014,5019,Clark,Arkansas,0.586156542,4014,2834,123
2014,5021,Clay,Arkansas,0.495979248,1912,1943,162
2014,5023,Cleburne,Arkansas,0.295447343,2797,6670,410
2014,5025,Cleveland,Arkansas,0.414505825,1103,1558,74
2014,5027,Columbia,Arkansas,0.451255257,3541,4306,165
2014,5029,Conway,Arkansas,0.456043956,2822,3366,167
2014,5031,Craighead,Arkansas,0.421091205,10342,14218,797
2014,5033,Crawford,Arkansas,0.283608868,4426,11180,621
2014,5035,Crittenden,Arkansas,0.565171147,5845,4497,279
2014,5037,Cross,Arkansas,0.435882467,2240,2899,127
2014,5039,Dallas,Arkansas,0.54212766,1274,1076,37
2014,5041,Desha,Arkansas,0.684853906,2297,1057,55
2014,5043,Drew,Arkansas,0.508244423,2620,2535,89
2014,5045,Faulkner,Arkansas,0.373149815,12227,20540,1174
2014,5047,Franklin,Arkansas,0.347671592,1859,3488,165
2014,5049,Fulton,Arkansas,0.427476234,1394,1867,122
2014,5051,Garland,Arkansas,0.406003953,12118,17729,1069
2014,5053,Grant,Arkansas,0.357722008,1853,3327,172
2014,5055,Greene,Arkansas,0.404739603,4321,6355,409
2014,5057,Hempstead,Arkansas,0.497641064,2637,2662,97
2014,5059,Hot Spring,Arkansas,0.455632335,4154,4963,316
2014,5061,Howard,Arkansas,0.511467256,1851,1768,60
2014,5063,Independence,Arkansas,0.35322219,3623,6634,392
